
instance_CG_N7_K7_nzP0d2_p8_g1_l5.txt
instance_spmv_N25_nzP0d2_p8_g1_l5_numa4.txt
Trivial,472,1
refined,179,3
cilk,1975,4
BSPg,1433,4
BSPgHCCS,807,3
ETF,1207,4
BL-EST,2169,6
source3_weights_cluster,3399,4
source3_weights_clusterHCCS,982,3
ILP,380,3
ILPiter,329,3
ILPCS,179,3
0

instance_kNN_N50_K4_nzP0d18_p8_g1_l5.txt
Trivial,3234,1
refined,1002,32
cilk,3498,38
BSPg,3519,53
BSPgHCCS,2354,33
ETF,3605,41
BL-EST,3670,47
ILPiter,2336,33
ILPCS,976,32
0

instance_exp_N55_K14_nzP0d15_p8_g1_l5_numa3.txt
Trivial,18416,1
refined,7749,53
cilk,59497,98
BSPg,40935,82
BSPgHCCS,29643,57
ETF,70378,233
BL-EST,73420,239
source3_weights_cluster,56531,90
source3_weights_clusterHCCS,33773,56
ILPiter,29641,57
0

instance_exp_N15_K9_nzP0d15_p8_g1_l5.txt
Trivial,801,1
refined,519,16
cilk,960,19
BSPg,993,33
BSPgHCCS,735,16
ETF,1096,22
BL-EST,1038,19
ILPiter,725,16
ILPCS,518,16
0

instance_kNN_N90_K8_nzP0d15_p8_g1_l5_numa4.txt
Trivial,22979,1
refined,13788,106
cilk,168116,135
BSPg,142348,169
BSPgHCCS,72005,106
ETF,25856,102
BL-EST,25455,85
ILPiter,71886,106
0

instance_kNN_N50_K5_nzP0d16_p8_g1_l5_numa4.txt
Trivial,4232,1
refined,2580,25
cilk,34727,52
BSPg,29172,84
BSPgHCCS,4184,26
ETF,4727,29
BL-EST,4777,32
ILPiter,3517,26
ILPCS,2580,25
0

instance_kNN_N75_K9_nzP0d15_p8_g1_l5_numa4.txt
Trivial,19111,1
refined,12434,81
cilk,131454,118
BSPg,112893,152
BSPgHCCS,57809,83
ETF,21570,89
BL-EST,20520,67
ILPiter,57226,83
0

instance_exp_N60_K17_nzP0d13_p8_g1_l5_numa3.txt
Trivial,23336,1
refined,9793,65
cilk,72031,107
BSPg,53615,104
BSPgHCCS,36619,68
ETF,105185,325
BL-EST,62277,301
source3_weights_cluster,74429,107
source3_weights_clusterHCCS,41274,62
ILPiter,36073,68
0

instance_exp_N30_K10_nzP0d18_p8_g1_l5_numa4.txt
Trivial,4621,1
refined,2515,27
cilk,31185,48
BSPg,28860,71
BSPgHCCS,14492,34
ETF,33361,103
BL-EST,38025,111
source3_weights_cluster,32268,67
source3_weights_clusterHCCS,12283,30
ILPiter,7174,30
ILPCS,2485,27
0

instance_kNN_N13_K9_nzP0d15_p8_g1_l5.txt
Trivial,1067,1
refined,523,15
cilk,1219,18
BSPg,1181,33
BSPgHCCS,970,17
ETF,1181,20
BL-EST,1401,24
ILPiter,970,17
ILPCS,520,15
0

instance_CG_N9_K5_nzP0d2_p8_g1_l5_numa4.txt
Trivial,1121,1
refined,1121,1
cilk,6159,22
BSPg,6246,45
BSPgHCCS,1259,9
ETF,1176,3
BL-EST,1207,3
source3_weights_cluster,2516,37
source3_weights_clusterHCCS,1121,1
ILP,1121,1
0

instance_exp_N50_K12_nzP0d15_p8_g1_l5.txt
Trivial,13666,1
refined,2912,51
cilk,9910,81
BSPg,7997,74
BSPgHCCS,6595,53
ETF,16685,147
BL-EST,15740,195
ILPiter,6591,53
ILPCS,2900,51
0

instance_spmv_N70_nzP0d19_p8_g1_l5.txt
Trivial,3630,1
refined,553,3
cilk,1731,12
BSPg,1190,3
BSPgHCCS,1103,3
ETF,1522,4
BL-EST,2388,10
source3_weights_cluster,5740,3
source3_weights_clusterHCCS,2748,2
ILPiter,1069,3
ILPCS,553,3
0

instance_CG_N15_K7_nzP0d25_p8_g1_l5_numa3.txt
Trivial,3201,1
refined,2883,15
cilk,17661,48
BSPg,14518,103
BSPgHCCS,4612,26
ETF,4392,14
BL-EST,11381,58
ILPiter,4578,26
ILPCS,2876,15
0

instance_CG_N7_K7_nzP0d2_p8_g1_l5_numa3.txt
Trivial,1174,1
refined,1051,5
cilk,4547,24
BSPg,4336,57
BSPgHCCS,1325,5
ETF,1247,3
BL-EST,1603,29
ILPiter,1231,5
ILPCS,1051,5
0

instance_spmv_N40_nzP0d15_p8_g1_l5.txt
Trivial,968,1
refined,166,3
cilk,398,5
BSPg,293,3
BSPgHCCS,274,3
ETF,396,3
BL-EST,499,6
ILP,274,3
ILPiter,263,3
ILPCS,166,3
0

instance_exp_N15_K4_nzP0d2_p8_g1_l5.txt
Trivial,566,1
refined,261,10
cilk,703,10
BSPg,696,21
BSPgHCCS,590,11
ETF,728,11
BL-EST,679,10
ILPiter,569,11
ILPCS,261,10
0

instance_kNN_N30_K10_nzP0d15_p8_g1_l5.txt
Trivial,3673,1
