
instance_spmv_N65_nzP0d18_p8_g1_l5_numa4.txt
Trivial,3013,1
cilk,4572,38
BSPg,1806,3
BSPgHCCS,1746,3
ETF,2492,9
BL-EST,5981,51
source3_weights_cluster,1541,2
source3_weights_clusterHCCS,1405,2
ILPIter,1405,2
0

instance_kNN_N15_K4_nzP0d25_p8_g1_l5_numa4.txt
Trivial,564,1
cilk,1118,21
BSPg,538,5
BSPgHCCS,431,5
ETF,1051,21
BL-EST,1798,39
source3_weights_cluster,907,8
source3_weights_clusterHCCS,558,8
ILPIter,430,5
ILPCS,427,5
0

instance_kNN_N10_K8_nzP0d2_p8_g1_l5_numa3.txt
Trivial,544,1
cilk,773,22
BSPg,529,13
BSPgHCCS,428,12
ETF,967,31
BL-EST,1405,46
source3_weights_cluster,741,16
source3_weights_clusterHCCS,454,15
ILPIter,424,12
ILPCS,409,12
0

instance_exp_N18_K10_nzP0d15_p8_g1_l5_numa2.txt
Trivial,1160,1
cilk,1008,45
BSPg,511,12
BSPgHCCS,438,12
ETF,1196,55
BL-EST,1824,84
source3_weights_cluster,785,20
source3_weights_clusterHCCS,617,20
ILPIter,437,12
ILPCS,409,12
0

instance_CG_N9_K5_nzP0d2_p8_g1_l5_numa2.txt
Trivial,1121,1
cilk,1218,44
BSPg,1077,48
BSPgHCCS,882,30
ETF,1209,55
BL-EST,1361,53
source3_weights_cluster,1178,44
source3_weights_clusterHCCS,981,41
ILPIter,813,30
ILPCS,794,30
0

instance_spmv_N6_nzP0d4_p8_g1_l5_numa4.txt
Trivial,78,1
cilk,195,5
BSPg,113,3
BSPgHCCS,81,3
ETF,131,4
BL-EST,164,5
source3_weights_cluster,75,2
source3_weights_clusterHCCS,72,2
ILP,72,2
ILPIter,59,2
17.0

instance_CG_N17_K8_nzP0d25_p8_g1_l5_numa3.txt
Trivial,4244,1
cilk,5813,104
BSPg,4095,65
BSPgHCCS,3653,42
ETF,5276,125
BL-EST,6045,171
source3_weights_cluster,5430,74
source3_weights_clusterHCCS,3834,68
ILPIter,3324,42
ILPCS,3282,42
0

instance_kNN_N20_K5_nzP0d2_p8_g1_l5_numa4.txt
Trivial,859,1
cilk,1653,25
BSPg,898,8
BSPgHCCS,694,8
ETF,1908,33
BL-EST,2788,60
source3_weights_cluster,1474,10
source3_weights_clusterHCCS,833,10
ILPIter,693,8
ILPCS,639,8
0

instance_spmv_N40_nzP0d15_p8_g1_l5_numa2.txt
Trivial,968,1
cilk,624,20
BSPg,283,3
BSPgHCCS,274,3
ETF,454,16
BL-EST,831,29
source3_weights_cluster,271,2
source3_weights_clusterHCCS,243,2
ILPIter,194,2
0

instance_spmv_N70_nzP0d19_p8_g1_l5_numa3.txt
Trivial,3630,1
cilk,3525,41
BSPg,1485,3
BSPgHCCS,1354,3
ETF,2014,10
BL-EST,4989,61
source3_weights_cluster,1184,2
source3_weights_clusterHCCS,1097,2
ILPIter,1097,2
0

instance_exp_N30_K6_nzP0d15_p8_g1_l5_numa2.txt
Trivial,2423,1
cilk,1791,62
BSPg,917,10
BSPgHCCS,834,9
ETF,2391,87
BL-EST,4095,173
source3_weights_cluster,1068,12
source3_weights_clusterHCCS,903,12
ILPIter,814,9
ILPCS,771,9
0

instance_CG_N4_K1_nzP0d35_p8_g1_l5_numa3.txt
Trivial,137,1
cilk,248,9
BSPg,234,11
BSPgHCCS,189,8
ETF,222,9
BL-EST,267,12
source3_weights_cluster,241,10
source3_weights_clusterHCCS,109,6
ILPIter,105,6
ILPCS,105,6
0

instance_kNN_N10_K8_nzP0d2_p8_g1_l5_numa4.txt
Trivial,544,1
cilk,1194,22
BSPg,805,13
BSPgHCCS,635,12
ETF,1162,26
BL-EST,1828,47
source3_weights_cluster,1138,16
source3_weights_clusterHCCS,622,16
ILPIter,563,16
ILPCS,552,16
0

instance_exp_N15_K9_nzP0d15_p8_g1_l5_numa2.txt
Trivial,801,1
cilk,660,31
BSPg,395,13
BSPgHCCS,336,11
ETF,734,30
BL-EST,1278,55
source3_weights_cluster,596,18
source3_weights_clusterHCCS,455,18
ILPIter,334,11
ILPCS,325,11
0

instance_kNN_N30_K12_nzP0d15_p8_g1_l5_numa3.txt
Trivial,4591,1
cilk,4311,65
BSPg,2747,18
BSPgHCCS,2360,17
ETF,7833,203
BL-EST,9222,304
source3_weights_cluster,3580,24
source3_weights_clusterHCCS,2756,24
ILPIter,2353,17
ILPCS,2174,17
0

instance_kNN_N6_K4_nzP0d2_p8_g1_l5_numa2.txt
Trivial,130,1
cilk,133,8
BSPg,124,9
BSPgHCCS,107,7
ETF,145,8
BL-EST,235,13
source3_weights_cluster,151,8
source3_weights_clusterHCCS,131,8
ILPIter,101,7
ILPCS,99,7
0

instance_kNN_N5_K3_nzP0d3_p8_g1_l5_numa4.txt
Trivial,100,1
cilk,293,8
BSPg,208,7
BSPgHCCS,145,6
ETF,253,6
BL-EST,430,10
source3_weights_cluster,249,6
source3_weights_clusterHCCS,161,5
ILPIter,140,6
ILPCS,143,6
0

instance_spmv_N7_nzP0d35_p8_g1_l5_numa3.txt
Trivial,87,1
cilk,115,5
BSPg,71,3
BSPgHCCS,56,3
ETF,106,4
BL-EST,135,6
source3_weights_cluster,57,2
source3_weights_clusterHCCS,56,2
ILP,46,2
ILPIter,42,2
14.592517034844672

instance_spmv_N25_nzP0d2_p8_g1_l5_numa4.txt
Trivial,472,1
cilk,917,15
BSPg,363,3
BSPgHCCS,324,3
ETF,437,5
BL-EST,827,15
source3_weights_cluster,274,2
source3_weights_clusterHCCS,235,2
ILPIter,182,2
0

instance_CG_N21_K5_nzP0d3_p8_g1_l5_numa2.txt
Trivial,4161,1
cilk,3386,93
BSPg,2287,46
BSPgHCCS,1972,31
ETF,3636,90
BL-EST,4661,142
source3_weights_cluster,2788,47
source3_weights_clusterHCCS,2361,45
ILPIter,1895,31
ILPCS,1832,31
0

instance_kNN_N50_K5_nzP0d16_p8_g1_l5_numa4.txt
Trivial,4232,1
cilk,6265,53
BSPg,3483,7
BSPgHCCS,3040,7
ETF,10919,108
BL-EST,13627,207
source3_weights_cluster,4948,10
source3_weights_clusterHCCS,3543,10
ILPIter,2917,7
ILPCS,2863,7
0

instance_exp_N30_K10_nzP0d18_p8_g1_l5_numa4.txt
Trivial,4621,1
cilk,7859,89
BSPg,4171,15
BSPgHCCS,3511,15
ETF,11988,214
BL-EST,16717,363
source3_weights_cluster,4983,20
source3_weights_clusterHCCS,3729,20
ILPIter,3404,15
ILPCS,3129,15
0

instance_kNN_N6_K4_nzP0d2_p8_g1_l5_numa4.txt
Trivial,130,1
cilk,321,8
BSPg,296,9
BSPgHCCS,191,7
ETF,323,8
BL-EST,446,12
source3_weights_cluster,330,8
source3_weights_clusterHCCS,266,8
ILPIter,170,7
ILPCS,167,7
0

instance_CG_N9_K5_nzP0d2_p8_g1_l5_numa4.txt
Trivial,1121,1
cilk,3004,44
BSPg,2569,48
BSPgHCCS,2002,30
ETF,1936,46
BL-EST,3280,48
source3_weights_cluster,2785,44
source3_weights_clusterHCCS,2103,40
ILPIter,1545,30
ILPCS,1508,30
0

instance_CG_N15_K7_nzP0d25_p8_g1_l5_numa3.txt
Trivial,3201,1
cilk,4532,83
BSPg,3419,59
BSPgHCCS,2882,39
ETF,4215,101
BL-EST,4875,134
source3_weights_cluster,4438,65
source3_weights_clusterHCCS,3010,62
ILPIter,2676,39
ILPCS,2665,39
0

instance_CG_N17_K8_nzP0d25_p8_g1_l5_numa2.txt
Trivial,4244,1
cilk,3566,104
BSPg,2559,65
BSPgHCCS,2309,42
ETF,3776,121
BL-EST,4642,177
