
ILPCS,983,14
0

instance_exp_N35_K4_nzP0d15_p8_g1_l20.txt
Trivial,2232,1
cilk,1884,58
BSPg,583,7
BSPgHCCS,555,7
ETF,1937,55
BL-EST,3881,119
source3_weights_cluster,709,8
source3_weights_clusterHCCS,639,8
ILPIter,531,6
ILPCS,523,6
0

instance_kNN_N40_K5_nzP0d15_p8_g1_l20.txt
Trivial,2270,1
cilk,1247,32
BSPg,621,8
BSPgHCCS,594,8
ETF,1335,33
BL-EST,3533,100
source3_weights_cluster,730,10
source3_weights_clusterHCCS,686,10
ILPIter,594,8
ILPCS,588,8
0

instance_exp_N40_K5_nzP0d15_p8_g1_l20.txt
Trivial,3752,1
cilk,2740,79
BSPg,880,8
BSPgHCCS,863,8
ETF,3027,84
BL-EST,6792,196
source3_weights_cluster,1014,10
source3_weights_clusterHCCS,917,10
ILPIter,858,8
ILPCS,851,8
0

instance_CG_N12_K10_nzP0d2_p8_g1_l10.txt
Trivial,3144,1
cilk,2313,101
BSPg,1830,82
BSPgHCCS,1622,54
ETF,3437,176
BL-EST,3319,138
source3_weights_cluster,2191,91
source3_weights_clusterHCCS,1967,80
ILPIter,1615,54
ILPCS,1609,54
0
