Graph,Machine,Algorithm,TimeToCompute(ms),BspCost,CommCost,Supersteps,WorkCost,avg_wavefront_size,num_edges,num_vertices
ct20stif,p8_g16_l20,GreedyRecomputerMask0,6974,247728,78620,44,169108,39.345113,1323067,52329
ct20stif,p8_g16_l20,GreedyRecomputerMask1,16347,237809,64312,43,173497,39.345113,1323067,52329
ct20stif,p8_g16_l20,GreedyRecomputerMask3,24405,237809,64312,43,173497,39.345113,1323067,52329
ct20stif,p8_g16_l20,GreedyRecomputerMask7,65839,237809,64312,43,173497,39.345113,1323067,52329
ct20stif,p8_g16_l20,GreedyRecomputerMask2,10974,247654,78552,43,169102,39.345113,1323067,52329
ct20stif,p8_g16_l20,GreedyRecomputerMask4,32895,247654,78552,43,169102,39.345113,1323067,52329
ct20stif,p8_g16_l20,GreedyBspHC,4037,258635,89824,47,168811,39.345113,1323067,52329
thread,p8_g16_l20,GreedyRecomputerMask0,21355,445593,145928,99,299665,20.578547,2220156,29736
thread,p8_g16_l20,GreedyRecomputerMask1,33016,438252,135224,99,303028,20.578547,2220156,29736
thread,p8_g16_l20,GreedyRecomputerMask3,50444,438087,135096,95,302991,20.578547,2220156,29736
thread,p8_g16_l20,GreedyRecomputerMask7,145974,438087,135096,95,302991,20.578547,2220156,29736
thread,p8_g16_l20,GreedyRecomputerMask2,30054,445422,145780,94,299642,20.578547,2220156,29736
thread,p8_g16_l20,GreedyRecomputerMask4,45820,445593,145928,99,299665,20.578547,2220156,29736
thread,p8_g16_l20,GreedyBspHC,13256,506913,207176,103,299737,20.578547,2220156,29736
Pres_Poisson,p8_g16_l20,GreedyRecomputerMask0,7233,112509,42540,144,69969,7.998921,350491,14822
Pres_Poisson,p8_g16_l20,GreedyRecomputerMask1,8245,110057,39148,144,70909,7.998921,350491,14822
Pres_Poisson,p8_g16_l20,GreedyRecomputerMask3,9811,109302,38352,125,70950,7.998921,350491,14822
Pres_Poisson,p8_g16_l20,GreedyRecomputerMask7,17944,109041,38076,124,70965,7.998921,350491,14822
Pres_Poisson,p8_g16_l20,GreedyRecomputerMask2,8840,111695,41632,125,70063,7.998921,350491,14822
Pres_Poisson,p8_g16_l20,GreedyRecomputerMask4,13548,112464,42460,144,70004,7.998921,350491,14822
Pres_Poisson,p8_g16_l20,GreedyBspHC,6427,129764,59764,173,70000,7.998921,350491,14822
insurance.psdd,p8_g16_l20,GreedyRecomputerMask0,1221,21446,19640,7,1806,2390.333333,30060,14342
insurance.psdd,p8_g16_l20,GreedyRecomputerMask1,1842,17873,15832,7,2041,2390.333333,30060,14342
insurance.psdd,p8_g16_l20,GreedyRecomputerMask3,2147,6991,1044,2,5947,2390.333333,30060,14342
insurance.psdd,p8_g16_l20,GreedyRecomputerMask7,3325,6991,1044,2,5947,2390.333333,30060,14342
insurance.psdd,p8_g16_l20,GreedyRecomputerMask2,1592,7005,1044,2,5961,2390.333333,30060,14342
insurance.psdd,p8_g16_l20,GreedyRecomputerMask4,1726,21446,19640,7,1806,2390.333333,30060,14342
insurance.psdd,p8_g16_l20,GreedyBspHC,1049,22166,20360,7,1806,2390.333333,30060,14342
simple2.6.psdd,p8_g16_l20,GreedyRecomputerMask0,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p8_g16_l20,GreedyRecomputerMask1,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p8_g16_l20,GreedyRecomputerMask3,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p8_g16_l20,GreedyRecomputerMask7,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p8_g16_l20,GreedyRecomputerMask2,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p8_g16_l20,GreedyRecomputerMask4,0,4,0,1,4,7.000000,3,7
simple2.6.psdd,p8_g16_l20,GreedyBspHC,0,4,0,1,4,7.000000,3,7
bcsstk08,p8_g16_l20,GreedyRecomputerMask0,391,8628,6744,55,1884,13.948052,5943,1074
bcsstk08,p8_g16_l20,GreedyRecomputerMask1,402,8537,6632,55,1905,13.948052,5943,1074
bcsstk08,p8_g16_l20,GreedyRecomputerMask3,460,7678,5564,40,2114,13.948052,5943,1074
bcsstk08,p8_g16_l20,GreedyRecomputerMask7,589,7682,5564,40,2118,13.948052,5943,1074
bcsstk08,p8_g16_l20,GreedyRecomputerMask2,453,7910,5820,40,2090,13.948052,5943,1074
bcsstk08,p8_g16_l20,GreedyRecomputerMask4,533,8596,6712,55,1884,13.948052,5943,1074
bcsstk08,p8_g16_l20,GreedyBspHC,370,10003,8232,59,1771,13.948052,5943,1074
instance_kNN_N50_K5_nzP0d16,p8_g16_l20,GreedyRecomputerMask0,173,4514,3964,8,550,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p8_g16_l20,GreedyRecomputerMask1,208,3460,2844,8,616,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p8_g16_l20,GreedyRecomputerMask3,279,2870,1048,3,1822,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p8_g16_l20,GreedyRecomputerMask7,448,2870,1048,3,1822,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p8_g16_l20,GreedyRecomputerMask2,253,2937,1112,3,1825,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p8_g16_l20,GreedyRecomputerMask4,227,4514,3964,8,550,189.600000,3801,1896
instance_kNN_N50_K5_nzP0d16,p8_g16_l20,GreedyBspHC,150,4834,4284,8,550,189.600000,3801,1896
tmovie.psdd,p8_g16_l20,GreedyRecomputerMask0,6961,108015,96704,21,11311,2292.025641,274214,89389
tmovie.psdd,p8_g16_l20,GreedyRecomputerMask1,12820,98259,86336,21,11923,2292.025641,274214,89389
tmovie.psdd,p8_g16_l20,GreedyRecomputerMask3,17647,57566,21916,12,35650,2292.025641,274214,89389
tmovie.psdd,p8_g16_l20,GreedyRecomputerMask7,30025,57566,21916,12,35650,2292.025641,274214,89389
tmovie.psdd,p8_g16_l20,GreedyRecomputerMask2,12778,56549,2896,9,53653,2292.025641,274214,89389
tmovie.psdd,p8_g16_l20,GreedyRecomputerMask4,14636,108015,96704,21,11311,2292.025641,274214,89389
tmovie.psdd,p8_g16_l20,GreedyBspHC,5478,115247,103936,21,11311,2292.025641,274214,89389
instance_spmv_N150_nzP0d2,p8_g16_l20,GreedyRecomputerMask0,688,12077,9848,3,2229,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p8_g16_l20,GreedyRecomputerMask1,897,10292,7944,3,2348,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p8_g16_l20,GreedyRecomputerMask3,998,3793,0,1,3793,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p8_g16_l20,GreedyRecomputerMask7,1555,3793,0,1,3793,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p8_g16_l20,GreedyRecomputerMask2,831,3793,0,1,3793,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p8_g16_l20,GreedyRecomputerMask4,1266,12077,9848,3,2229,4544.000000,13182,9088
instance_spmv_N150_nzP0d2,p8_g16_l20,GreedyBspHC,591,12125,9896,3,2229,4544.000000,13182,9088
elevators.psdd,p8_g16_l20,GreedyRecomputerMask0,231,5797,5372,8,425,416.375000,6892,3331
elevators.psdd,p8_g16_l20,GreedyRecomputerMask1,283,4610,4108,8,502,416.375000,6892,3331
elevators.psdd,p8_g16_l20,GreedyRecomputerMask3,359,2579,872,3,1707,416.375000,6892,3331
elevators.psdd,p8_g16_l20,GreedyRecomputerMask7,579,2579,872,3,1707,416.375000,6892,3331
elevators.psdd,p8_g16_l20,GreedyRecomputerMask2,319,2579,872,3,1707,416.375000,6892,3331
elevators.psdd,p8_g16_l20,GreedyRecomputerMask4,447,5797,5372,8,425,416.375000,6892,3331
elevators.psdd,p8_g16_l20,GreedyBspHC,192,6101,5676,8,425,416.375000,6892,3331
instance_CG_N35_K8_nzP0d25,p8_g16_l20,GreedyRecomputerMask0,527,17813,15668,54,2145,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p8_g16_l20,GreedyRecomputerMask1,577,16954,14756,54,2198,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p8_g16_l20,GreedyRecomputerMask3,762,16478,14184,51,2294,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p8_g16_l20,GreedyRecomputerMask7,1214,16478,14184,51,2294,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p8_g16_l20,GreedyRecomputerMask2,727,16678,14392,51,2286,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p8_g16_l20,GreedyRecomputerMask4,849,17813,15668,54,2145,56.800000,12153,5396
instance_CG_N35_K8_nzP0d25,p8_g16_l20,GreedyBspHC,459,19529,17384,55,2145,56.800000,12153,5396
shallow_water1,p8_g16_l20,GreedyRecomputerMask0,3774,86768,71252,38,15516,80.709360,122880,81920
shallow_water1,p8_g16_l20,GreedyRecomputerMask1,13878,59172,42900,38,16272,80.709360,122880,81920
shallow_water1,p8_g16_l20,GreedyRecomputerMask3,16717,48513,24880,33,23633,80.709360,122880,81920
shallow_water1,p8_g16_l20,GreedyRecomputerMask7,27533,48513,24880,33,23633,80.709360,122880,81920
shallow_water1,p8_g16_l20,GreedyRecomputerMask2,6247,54870,31472,33,23398,80.709360,122880,81920
shallow_water1,p8_g16_l20,GreedyRecomputerMask4,8870,86768,71252,38,15516,80.709360,122880,81920
shallow_water1,p8_g16_l20,GreedyBspHC,3017,93397,77880,39,15517,80.709360,122880,81920
bcsstk15,p8_g16_l20,GreedyRecomputerMask0,1413,30268,20712,127,9556,10.846154,56934,3948
bcsstk15,p8_g16_l20,GreedyRecomputerMask1,1476,29915,20340,126,9575,10.846154,56934,3948
bcsstk15,p8_g16_l20,GreedyRecomputerMask3,1737,29845,20236,124,9609,10.846154,56934,3948
bcsstk15,p8_g16_l20,GreedyRecomputerMask7,2724,29845,20236,124,9609,10.846154,56934,3948
bcsstk15,p8_g16_l20,GreedyRecomputerMask2,1713,30106,20524,124,9582,10.846154,56934,3948
bcsstk15,p8_g16_l20,GreedyRecomputerMask4,2108,30268,20712,127,9556,10.846154,56934,3948
bcsstk15,p8_g16_l20,GreedyBspHC,1236,37283,27740,133,9543,10.846154,56934,3948
accidents.psdd,p8_g16_l20,GreedyRecomputerMask0,2453,44659,39908,14,4751,1561.916667,102111,37486
accidents.psdd,p8_g16_l20,GreedyRecomputerMask1,4326,39222,34148,14,5074,1561.916667,102111,37486
accidents.psdd,p8_g16_l20,GreedyRecomputerMask3,8499,22405,3964,8,18441,1561.916667,102111,37486
accidents.psdd,p8_g16_l20,GreedyRecomputerMask7,13687,22408,3964,8,18444,1561.916667,102111,37486
accidents.psdd,p8_g16_l20,GreedyRecomputerMask2,4494,23340,4508,8,18832,1561.916667,102111,37486
accidents.psdd,p8_g16_l20,GreedyRecomputerMask4,3796,44659,39908,14,4751,1561.916667,102111,37486
accidents.psdd,p8_g16_l20,GreedyBspHC,1937,48659,43908,14,4751,1561.916667,102111,37486
msweb.psdd,p8_g16_l20,GreedyRecomputerMask0,1149,20283,18268,16,2015,493.031250,38289,15777
msweb.psdd,p8_g16_l20,GreedyRecomputerMask1,1867,15836,13532,16,2304,493.031250,38289,15777
msweb.psdd,p8_g16_l20,GreedyRecomputerMask3,2431,8949,2520,11,6429,493.031250,38289,15777
msweb.psdd,p8_g16_l20,GreedyRecomputerMask7,4401,8949,2520,11,6429,493.031250,38289,15777
msweb.psdd,p8_g16_l20,GreedyRecomputerMask2,1789,9017,2568,11,6449,493.031250,38289,15777
msweb.psdd,p8_g16_l20,GreedyRecomputerMask4,2284,20283,18268,16,2015,493.031250,38289,15777
msweb.psdd,p8_g16_l20,GreedyBspHC,939,22267,20252,16,2015,493.031250,38289,15777
instance_exp_N30_K6_nzP0d15,p8_g16_l20,GreedyRecomputerMask0,91,2732,2408,11,324,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p8_g16_l20,GreedyRecomputerMask1,103,2094,1736,11,358,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p8_g16_l20,GreedyRecomputerMask3,135,1791,1372,8,419,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p8_g16_l20,GreedyRecomputerMask7,225,1791,1372,8,419,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p8_g16_l20,GreedyRecomputerMask2,128,1940,524,4,1416,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p8_g16_l20,GreedyRecomputerMask4,119,2732,2408,11,324,90.416667,2268,1085
instance_exp_N30_K6_nzP0d15,p8_g16_l20,GreedyBspHC,76,3036,2712,11,324,90.416667,2268,1085
nltcs.clt.psdd,p8_g16_l20,GreedyRecomputerMask0,6,309,292,6,17,9.500000,92,76
nltcs.clt.psdd,p8_g16_l20,GreedyRecomputerMask1,6,214,192,5,22,9.500000,92,76
nltcs.clt.psdd,p8_g16_l20,GreedyRecomputerMask3,8,63,0,1,63,9.500000,92,76
nltcs.clt.psdd,p8_g16_l20,GreedyRecomputerMask7,12,63,0,1,63,9.500000,92,76
nltcs.clt.psdd,p8_g16_l20,GreedyRecomputerMask2,7,63,0,1,63,9.500000,92,76
nltcs.clt.psdd,p8_g16_l20,GreedyRecomputerMask4,10,309,292,6,17,9.500000,92,76
nltcs.clt.psdd,p8_g16_l20,GreedyBspHC,5,373,356,6,17,9.500000,92,76
instance_kNN_N60_K15_nzP0d15,p8_g16_l20,GreedyRecomputerMask0,783,22342,19356,24,2986,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p8_g16_l20,GreedyRecomputerMask1,1091,17932,14700,24,3232,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p8_g16_l20,GreedyRecomputerMask3,1378,16841,13016,19,3825,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p8_g16_l20,GreedyRecomputerMask7,2218,16841,13016,19,3825,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p8_g16_l20,GreedyRecomputerMask2,1178,19679,15976,19,3703,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p8_g16_l20,GreedyRecomputerMask4,1396,22342,19356,24,2986,299.933333,22722,8998
instance_kNN_N60_K15_nzP0d15,p8_g16_l20,GreedyBspHC,638,24133,21148,24,2985,299.933333,22722,8998
mnist.psdd,p8_g16_l20,GreedyRecomputerMask0,393,7665,7044,10,621,490.400000,5916,4904
mnist.psdd,p8_g16_l20,GreedyRecomputerMask1,837,3929,3060,10,869,490.400000,5916,4904
mnist.psdd,p8_g16_l20,GreedyRecomputerMask3,904,2416,760,7,1656,490.400000,5916,4904
mnist.psdd,p8_g16_l20,GreedyRecomputerMask7,1234,2416,760,7,1656,490.400000,5916,4904
mnist.psdd,p8_g16_l20,GreedyRecomputerMask2,482,2416,760,7,1656,490.400000,5916,4904
mnist.psdd,p8_g16_l20,GreedyRecomputerMask4,533,7665,7044,10,621,490.400000,5916,4904
mnist.psdd,p8_g16_l20,GreedyBspHC,344,7697,7076,10,621,490.400000,5916,4904
nd3k,p8_g16_l20,GreedyRecomputerMask0,14365,785385,112188,112,673197,2.368421,1635345,9000
nd3k,p8_g16_l20,GreedyRecomputerMask1,17073,782737,109452,112,673285,2.368421,1635345,9000
nd3k,p8_g16_l20,GreedyRecomputerMask3,35000,774499,100760,95,673739,2.368421,1635345,9000
nd3k,p8_g16_l20,GreedyRecomputerMask7,71560,766327,92512,101,673815,2.368421,1635345,9000
nd3k,p8_g16_l20,GreedyRecomputerMask2,32981,776016,102356,94,673660,2.368421,1635345,9000
nd3k,p8_g16_l20,GreedyRecomputerMask4,42393,781729,108012,112,673717,2.368421,1635345,9000
nd3k,p8_g16_l20,GreedyBspHC,8621,834955,161736,123,673219,2.368421,1635345,9000
bcsstk28,p8_g16_l20,GreedyRecomputerMask0,935,50495,22708,122,27787,4.809160,107307,4410
bcsstk28,p8_g16_l20,GreedyRecomputerMask1,1075,50284,22260,122,28024,4.809160,107307,4410
bcsstk28,p8_g16_l20,GreedyRecomputerMask3,1380,49537,21268,110,28269,4.809160,107307,4410
bcsstk28,p8_g16_l20,GreedyRecomputerMask7,3149,49537,21268,110,28269,4.809160,107307,4410
bcsstk28,p8_g16_l20,GreedyRecomputerMask2,1347,49731,21700,110,28031,4.809160,107307,4410
bcsstk28,p8_g16_l20,GreedyRecomputerMask4,2143,50265,22348,120,27917,4.809160,107307,4410
bcsstk28,p8_g16_l20,GreedyBspHC,685,60755,33052,136,27703,4.809160,107307,4410
instance_CG_N25_K17_nzP0d15,p8_g16_l20,GreedyRecomputerMask0,633,23565,21080,111,2485,27.871921,12072,5658
instance_CG_N25_K17_nzP0d15,p8_g16_l20,GreedyRecomputerMask1,663,23234,20728,111,2506,27.871921,12072,5658
instance_CG_N25_K17_nzP0d15,p8_g16_l20,GreedyRecomputerMask3,840,22810,20236,100,2574,27.871921,12072,5658
instance_CG_N25_K17_nzP0d15,p8_g16_l20,GreedyRecomputerMask7,1276,22644,19996,100,2648,27.871921,12072,5658
instance_CG_N25_K17_nzP0d15,p8_g16_l20,GreedyRecomputerMask2,826,22928,20360,99,2568,27.871921,12072,5658
instance_CG_N25_K17_nzP0d15,p8_g16_l20,GreedyRecomputerMask4,942,23405,20840,111,2565,27.871921,12072,5658
instance_CG_N25_K17_nzP0d15,p8_g16_l20,GreedyBspHC,564,24955,22472,119,2483,27.871921,12072,5658
instance_kNN_N75_K9_nzP0d15,p8_g16_l20,GreedyRecomputerMask0,677,19138,16688,13,2450,419.444444,18231,7550
instance_kNN_N75_K9_nzP0d15,p8_g16_l20,GreedyRecomputerMask1,1089,14642,11932,12,2710,419.444444,18231,7550
instance_kNN_N75_K9_nzP0d15,p8_g16_l20,GreedyRecomputerMask3,1345,13594,10404,10,3190,419.444444,18231,7550
instance_kNN_N75_K9_nzP0d15,p8_g16_l20,GreedyRecomputerMask7,2096,13594,10404,10,3190,419.444444,18231,7550
instance_kNN_N75_K9_nzP0d15,p8_g16_l20,GreedyRecomputerMask2,1056,14480,6840,7,7640,419.444444,18231,7550
instance_kNN_N75_K9_nzP0d15,p8_g16_l20,GreedyRecomputerMask4,1217,19138,16688,13,2450,419.444444,18231,7550
instance_kNN_N75_K9_nzP0d15,p8_g16_l20,GreedyBspHC,560,19886,17440,13,2446,419.444444,18231,7550
instance_CG_N30_K24_nzP0d15,p8_g16_l20,GreedyRecomputerMask0,827,39269,34940,160,4329,34.637631,21754,9941
instance_CG_N30_K24_nzP0d15,p8_g16_l20,GreedyRecomputerMask1,895,38737,34364,160,4373,34.637631,21754,9941
instance_CG_N30_K24_nzP0d15,p8_g16_l20,GreedyRecomputerMask3,1204,38335,33888,149,4447,34.637631,21754,9941
instance_CG_N30_K24_nzP0d15,p8_g16_l20,GreedyRecomputerMask7,1984,38215,33728,149,4487,34.637631,21754,9941
instance_CG_N30_K24_nzP0d15,p8_g16_l20,GreedyRecomputerMask2,1174,38525,34096,149,4429,34.637631,21754,9941
instance_CG_N30_K24_nzP0d15,p8_g16_l20,GreedyRecomputerMask4,1397,39149,34780,160,4369,34.637631,21754,9941
instance_CG_N30_K24_nzP0d15,p8_g16_l20,GreedyBspHC,713,41861,37536,170,4325,34.637631,21754,9941
instance_kNN_N40_K5_nzP0d15,p8_g16_l20,GreedyRecomputerMask0,105,2659,2352,9,307,107.300000,2007,1073
instance_kNN_N40_K5_nzP0d15,p8_g16_l20,GreedyRecomputerMask1,119,2086,1744,9,342,107.300000,2007,1073
instance_kNN_N40_K5_nzP0d15,p8_g16_l20,GreedyRecomputerMask3,154,1513,732,4,781,107.300000,2007,1073
instance_kNN_N40_K5_nzP0d15,p8_g16_l20,GreedyRecomputerMask7,245,1513,732,4,781,107.300000,2007,1073
instance_kNN_N40_K5_nzP0d15,p8_g16_l20,GreedyRecomputerMask2,146,1562,780,4,782,107.300000,2007,1073
instance_kNN_N40_K5_nzP0d15,p8_g16_l20,GreedyRecomputerMask4,135,2659,2352,9,307,107.300000,2007,1073
instance_kNN_N40_K5_nzP0d15,p8_g16_l20,GreedyBspHC,93,2819,2512,9,307,107.300000,2007,1073
instance_CG_N60_K55_nzP0d12,p8_g16_l20,GreedyRecomputerMask0,5472,176257,153664,361,22593,82.433991,127658,54324
instance_CG_N60_K55_nzP0d12,p8_g16_l20,GreedyRecomputerMask1,5977,173731,150928,361,22803,82.433991,127658,54324
instance_CG_N60_K55_nzP0d12,p8_g16_l20,GreedyRecomputerMask3,8714,172650,149668,338,22982,82.433991,127658,54324
instance_CG_N60_K55_nzP0d12,p8_g16_l20,GreedyRecomputerMask7,15080,172458,149476,338,22982,82.433991,127658,54324
instance_CG_N60_K55_nzP0d12,p8_g16_l20,GreedyRecomputerMask2,7630,173956,151092,338,22864,82.433991,127658,54324
instance_CG_N60_K55_nzP0d12,p8_g16_l20,GreedyRecomputerMask4,10693,176065,153472,361,22593,82.433991,127658,54324
instance_CG_N60_K55_nzP0d12,p8_g16_l20,GreedyBspHC,4755,190347,167760,366,22587,82.433991,127658,54324
s3rmt3m3,p8_g16_l20,GreedyRecomputerMask0,350,35427,15140,42,20287,4.654214,101169,5357
s3rmt3m3,p8_g16_l20,GreedyRecomputerMask1,419,34802,14468,42,20334,4.654214,101169,5357
s3rmt3m3,p8_g16_l20,GreedyRecomputerMask3,823,33694,13304,39,20390,4.654214,101169,5357
s3rmt3m3,p8_g16_l20,GreedyRecomputerMask7,2549,33349,12372,38,20977,4.654214,101169,5357
s3rmt3m3,p8_g16_l20,GreedyRecomputerMask2,767,33985,13624,39,20361,4.654214,101169,5357
s3rmt3m3,p8_g16_l20,GreedyRecomputerMask4,1534,35427,15140,42,20287,4.654214,101169,5357
s3rmt3m3,p8_g16_l20,GreedyBspHC,147,41069,20788,42,20281,4.654214,101169,5357
instance_kNN_N45_K15_nzP0d16,p8_g16_l20,GreedyRecomputerMask0,407,12994,11240,23,1754,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p8_g16_l20,GreedyRecomputerMask1,507,11024,9160,23,1864,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p8_g16_l20,GreedyRecomputerMask3,687,10568,8004,18,2564,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p8_g16_l20,GreedyRecomputerMask7,1170,10568,8004,18,2564,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p8_g16_l20,GreedyRecomputerMask2,635,10723,7260,16,3463,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p8_g16_l20,GreedyRecomputerMask4,761,12994,11240,23,1754,179.733333,13275,5392
instance_kNN_N45_K15_nzP0d16,p8_g16_l20,GreedyBspHC,334,14578,12824,23,1754,179.733333,13275,5392
Dubcova3,p8_g16_l20,GreedyRecomputerMask0,64266,359719,134376,307,225343,44.927718,1744980,146689
Dubcova3,p8_g16_l20,GreedyRecomputerMask1,78771,330347,100844,304,229503,44.927718,1744980,146689
Dubcova3,p8_g16_l20,GreedyRecomputerMask3,90193,322041,85388,284,236653,44.927718,1744980,146689
Dubcova3,p8_g16_l20,GreedyRecomputerMask7,145000,321968,85276,284,236692,44.927718,1744980,146689
Dubcova3,p8_g16_l20,GreedyRecomputerMask2,73948,332781,99192,279,233589,44.927718,1744980,146689
Dubcova3,p8_g16_l20,GreedyRecomputerMask4,100549,359650,134216,307,225434,44.927718,1744980,146689
Dubcova3,p8_g16_l20,GreedyBspHC,58644,395585,170552,340,225033,44.927718,1744980,146689
mnist-antonio.psdd,p8_g16_l20,GreedyRecomputerMask0,397,7665,7044,10,621,490.400000,5916,4904
mnist-antonio.psdd,p8_g16_l20,GreedyRecomputerMask1,837,3929,3060,10,869,490.400000,5916,4904
mnist-antonio.psdd,p8_g16_l20,GreedyRecomputerMask3,904,2416,760,7,1656,490.400000,5916,4904
mnist-antonio.psdd,p8_g16_l20,GreedyRecomputerMask7,1234,2416,760,7,1656,490.400000,5916,4904
mnist-antonio.psdd,p8_g16_l20,GreedyRecomputerMask2,481,2416,760,7,1656,490.400000,5916,4904
mnist-antonio.psdd,p8_g16_l20,GreedyRecomputerMask4,533,7665,7044,10,621,490.400000,5916,4904
mnist-antonio.psdd,p8_g16_l20,GreedyBspHC,345,7697,7076,10,621,490.400000,5916,4904
instance_exp_N35_K4_nzP0d15,p8_g16_l20,GreedyRecomputerMask0,80,2496,2200,7,296,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p8_g16_l20,GreedyRecomputerMask1,97,1740,1400,7,340,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p8_g16_l20,GreedyRecomputerMask3,132,1435,732,4,703,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p8_g16_l20,GreedyRecomputerMask7,220,1435,732,4,703,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p8_g16_l20,GreedyRecomputerMask2,120,1514,812,4,702,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p8_g16_l20,GreedyRecomputerMask4,142,2496,2200,7,296,127.500000,2028,1020
instance_exp_N35_K4_nzP0d15,p8_g16_l20,GreedyBspHC,68,2687,2392,7,295,127.500000,2028,1020
bcsstk36,p8_g16_l20,GreedyRecomputerMask0,15656,270499,114420,526,156079,5.173250,560044,23052
bcsstk36,p8_g16_l20,GreedyRecomputerMask1,16434,269778,113412,526,156366,5.173250,560044,23052
bcsstk36,p8_g16_l20,GreedyRecomputerMask3,18156,268039,111608,499,156431,5.173250,560044,23052
bcsstk36,p8_g16_l20,GreedyRecomputerMask7,27404,268050,111608,499,156442,5.173250,560044,23052
bcsstk36,p8_g16_l20,GreedyRecomputerMask2,17956,268793,112916,502,155877,5.173250,560044,23052
bcsstk36,p8_g16_l20,GreedyRecomputerMask4,25444,270371,114208,525,156163,5.173250,560044,23052
bcsstk36,p8_g16_l20,GreedyBspHC,14239,322336,166752,587,155584,5.173250,560044,23052
simple2.5.psdd,p8_g16_l20,GreedyRecomputerMask0,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p8_g16_l20,GreedyRecomputerMask1,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p8_g16_l20,GreedyRecomputerMask3,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p8_g16_l20,GreedyRecomputerMask7,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p8_g16_l20,GreedyRecomputerMask2,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p8_g16_l20,GreedyRecomputerMask4,0,6,0,1,6,7.000000,5,7
simple2.5.psdd,p8_g16_l20,GreedyBspHC,0,6,0,1,6,7.000000,5,7
instance_exp_N75_K60_nzP0d15,p8_g16_l20,GreedyRecomputerMask0,5253,113744,95040,89,18704,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p8_g16_l20,GreedyRecomputerMask1,6853,105074,85840,89,19234,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p8_g16_l20,GreedyRecomputerMask3,8865,103976,84520,87,19456,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p8_g16_l20,GreedyRecomputerMask7,14279,103976,84520,87,19456,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p8_g16_l20,GreedyRecomputerMask2,7898,106119,85028,86,21091,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p8_g16_l20,GreedyRecomputerMask4,9063,113744,95040,89,18704,451.908333,146520,54229
instance_exp_N75_K60_nzP0d15,p8_g16_l20,GreedyBspHC,4365,120774,102096,89,18678,451.908333,146520,54229
little_4var.psdd,p8_g16_l20,GreedyRecomputerMask0,1,107,104,3,3,6.000000,10,12
little_4var.psdd,p8_g16_l20,GreedyRecomputerMask1,1,42,36,2,6,6.000000,10,12
little_4var.psdd,p8_g16_l20,GreedyRecomputerMask3,1,11,0,1,11,6.000000,10,12
